x_mm,wrapped_rad,unwrapped_rad,poly4_fit_rad,poly4_residual_rad,poly6_fit_rad,poly6_residual_rad,higher_model_fit_rad,higher_model_residual_rad
1.544999999999999984e-01,1.570850000000000080e+00,1.570850000000000080e+00,1.571094031350044329e+00,-2.440313500442492511e-04,1.570940765090525826e+00,-9.076509052574621705e-05,1.569049753104843292e+00,1.800246895156787375e-03
1.547499999999999987e-01,1.570872000000000046e+00,1.570872000000000046e+00,1.571115409370514637e+00,-2.434093705145912168e-04,1.570964383475505821e+00,-9.238347550577508116e-05,1.569065320279883879e+00,1.806679720116166621e-03
1.549999999999999989e-01,1.570894999999999930e+00,1.570894999999999930e+00,1.571136818700628268e+00,-2.418187006283378793e-04,1.570988046877657585e+00,-9.304687765765429219e-05,1.569080967110691116e+00,1.814032889308814234e-03
1.552499999999999991e-01,1.570916999999999897e+00,1.570916999999999897e+00,1.571158259324539452e+00,-2.412593245395555641e-04,1.571011755196086490e+00,-9.475519608659332960e-05,1.569096693889110883e+00,1.820306110889013951e-03
1.554999999999999993e-01,1.570940000000000003e+00,1.570940000000000003e+00,1.571179731226377108e+00,-2.397312263771045338e-04,1.571035508328653352e+00,-9.550832865334868416e-05,1.569112500907712482e+00,1.827499092287521165e-03
1.557499999999999996e-01,1.570961999999999970e+00,1.570961999999999970e+00,1.571201234390244172e+00,-2.392343902442028991e-04,1.571059306171968650e+00,-9.730617196868074359e-05,1.569128388459786860e+00,1.833611540213109237e-03
1.559999999999999998e-01,1.570985000000000076e+00,1.570985000000000076e+00,1.571222768800218050e+00,-2.377688002179745297e-04,1.571083148621387204e+00,-9.814862138712854289e-05,1.569144356839350385e+00,1.840643160649690913e-03
1.562500000000000000e-01,1.571007000000000042e+00,1.571007000000000042e+00,1.571244334440350610e+00,-2.373344403505672773e-04,1.571107035571003285e+00,-1.000355710032430068e-04,1.569160406341145286e+00,1.846593658854756015e-03
1.565000000000000002e-01,1.571029999999999927e+00,1.571029999999999927e+00,1.571265931294667517e+00,-2.359312946675906630e-04,1.571130966913645732e+00,-1.009669136458057892e-04,1.569176537260641657e+00,1.853462739358269218e-03
1.567500000000000004e-01,1.571053000000000033e+00,1.571053000000000033e+00,1.571287559347169349e+00,-2.345593471693163679e-04,1.571154942540871513e+00,-1.019425408714802472e-04,1.569192749894038785e+00,1.860250105961247513e-03
1.570000000000000007e-01,1.571074999999999999e+00,1.571074999999999999e+00,1.571309218581830480e+00,-2.342185818304809430e-04,1.571178962342961283e+00,-1.039623429612834826e-04,1.569209044538267372e+00,1.865955461732626830e-03
1.572500000000000009e-01,1.571098000000000106e+00,1.571098000000000106e+00,1.571330908982599972e+00,-2.329089825998664764e-04,1.571203026208914055e+00,-1.050262089139497590e-04,1.569225421490989536e+00,1.872578509010569547e-03
1.575000000000000011e-01,1.571120999999999990e+00,1.571120999999999990e+00,1.571352630533401351e+00,-2.316305334013613049e-04,1.571227134026441652e+00,-1.061340264416621437e-04,1.569241881050602139e+00,1.879118949397851068e-03
1.577500000000000013e-01,1.571144000000000096e+00,1.571144000000000096e+00,1.571374383218131721e+00,-2.303832181316245453e-04,1.571251285681963372e+00,-1.072856819632761471e-04,1.569258423516236789e+00,1.885576483763307110e-03
1.580000000000000016e-01,1.571166999999999980e+00,1.571166999999999980e+00,1.571396167020663315e+00,-2.291670206633344975e-04,1.571275481060601331e+00,-1.084810606013508760e-04,1.569275049187763171e+00,1.891950812236808943e-03
1.582500000000000018e-01,1.571190000000000087e+00,1.571190000000000087e+00,1.571417981924842167e+00,-2.279819248420800193e-04,1.571299720046174242e+00,-1.097200461741554278e-04,1.569291758365789047e+00,1.898241634211039752e-03
1.585000000000000020e-01,1.571212999999999971e+00,1.571212999999999971e+00,1.571439827914488996e+00,-2.268279144890250620e-04,1.571324002521192309e+00,-1.110025211923382216e-04,1.569308551351661585e+00,1.904448648338386008e-03
1.587500000000000022e-01,1.571236000000000077e+00,1.571236000000000077e+00,1.571461704973398543e+00,-2.257049733984661799e-04,1.571348328366852121e+00,-1.123283668520436152e-04,1.569325428447470694e+00,1.910571552529383155e-03
1.590000000000000024e-01,1.571258999999999961e+00,1.571258999999999961e+00,1.571483613085339792e+00,-2.246130853398309313e-04,1.571372697463031765e+00,-1.136974630318032808e-04,1.569342389956050132e+00,1.916610043949829034e-03
1.592500000000000027e-01,1.571282999999999985e+00,1.571282999999999985e+00,1.571505552234056413e+00,-2.225522340564278778e-04,1.571397109688284388e+00,-1.141096882844028215e-04,1.569359436180977507e+00,1.923563819022477972e-03
1.595000000000000029e-01,1.571306000000000092e+00,1.571306000000000092e+00,1.571527522403266097e+00,-2.215224032660056963e-04,1.571421564919833314e+00,-1.155649198332220351e-04,1.569376567426577385e+00,1.929432573422706909e-03
1.597500000000000031e-01,1.571328999999999976e+00,1.571328999999999976e+00,1.571549523576661000e+00,-2.205235766610247339e-04,1.571446063033567375e+00,-1.170630335673994438e-04,1.569393783997922620e+00,1.935216002077355668e-03
1.600000000000000033e-01,1.571353000000000000e+00,1.571353000000000000e+00,1.571571555737907300e+00,-2.185557379072999851e-04,1.571470603904034036e+00,-1.176039040340359776e-04,1.569411086200835914e+00,1.941913799164085574e-03
1.602500000000000036e-01,1.571376000000000106e+00,1.571376000000000106e+00,1.571593618870646303e+00,-2.176188706461967826e-04,1.571495187404435390e+00,-1.191874044352836393e-04,1.569428474341890922e+00,1.947525658109183766e-03
1.605000000000000038e-01,1.571399999999999908e+00,1.571399999999999908e+00,1.571615712958492450e+00,-2.157129584925421284e-04,1.571519813406622390e+00,-1.198134066224820771e-04,1.569445948728415363e+00,1.954051271584544835e-03
1.607500000000000040e-01,1.571423000000000014e+00,1.571423000000000014e+00,1.571637837985035313e+00,-2.148379850352988285e-04,1.571544481781088853e+00,-1.214817810888391136e-04,1.569463509668490353e+00,1.959490331509661232e-03
1.610000000000000042e-01,1.571447000000000038e+00,1.571447000000000038e+00,1.571659993933838706e+00,-2.129939338386677150e-04,1.571569192396966574e+00,-1.221923969665361653e-04,1.569481157470953958e+00,1.965842529046080145e-03
1.612500000000000044e-01,1.571469999999999922e+00,1.571469999999999922e+00,1.571682180788440464e+00,-2.121807884405413347e-04,1.571593945122019997e+00,-1.239451220200749049e-04,1.569498892445401861e+00,1.971107554598061640e-03
1.615000000000000047e-01,1.571493999999999946e+00,1.571493999999999946e+00,1.571704398532352887e+00,-2.103985323529400375e-04,1.571618739822640665e+00,-1.247398226407181454e-04,1.569516714902189580e+00,1.977285097810366210e-03
1.617500000000000049e-01,1.571517999999999970e+00,1.571517999999999970e+00,1.571726647149062739e+00,-2.086471490627683778e-04,1.571643576363841222e+00,-1.255763638412510375e-04,1.569534625152434248e+00,1.983374847565722021e-03
1.620000000000000051e-01,1.571541999999999994e+00,1.571541999999999994e+00,1.571748926622031028e+00,-2.069266220310339577e-04,1.571668454609250976e+00,-1.264546092509810649e-04,1.569552623508015055e+00,1.989376491984939932e-03
1.622500000000000053e-01,1.571566000000000018e+00,1.571566000000000018e+00,1.571771236934692562e+00,-2.052369346925431159e-04,1.571693374421109679e+00,-1.273744211096605738e-04,1.569570710281575909e+00,1.995289718424109182e-03
1.625000000000000056e-01,1.571588999999999903e+00,1.571588999999999903e+00,1.571793578070457276e+00,-2.045780704573729736e-04,1.571718335660262422e+00,-1.293356602625195251e-04,1.569588885786527443e+00,2.000114213472459213e-03
1.627500000000000058e-01,1.571612999999999927e+00,1.571612999999999927e+00,1.571815950012709129e+00,-2.029500127092020989e-04,1.571743338186153638e+00,-1.303381861537111774e-04,1.569607150337047896e+00,2.005849662952030599e-03
1.630000000000000060e-01,1.571636999999999951e+00,1.571636999999999951e+00,1.571838352744806100e+00,-2.013527448061491754e-04,1.571768381856822439e+00,-1.313818568224878192e-04,1.569625504248084447e+00,2.011495751915504115e-03
1.632500000000000062e-01,1.571661999999999892e+00,1.571661999999999892e+00,1.571860786250080633e+00,-1.987862500807402455e-04,1.571793466528896621e+00,-1.314665288967287182e-04,1.569643947835356323e+00,2.018052164643568958e-03
1.635000000000000064e-01,1.571685999999999916e+00,1.571685999999999916e+00,1.571883250511839858e+00,-1.972505118399414670e-04,1.571818592057587116e+00,-1.325920575871997187e-04,1.569662481415355915e+00,2.023518584644001805e-03
1.637500000000000067e-01,1.571709999999999940e+00,1.571709999999999940e+00,1.571905745513364705e+00,-1.957455133647645340e-04,1.571843758296682880e+00,-1.337582966829398146e-04,1.569681105305349433e+00,2.028894694650507091e-03
1.640000000000000069e-01,1.571733999999999964e+00,1.571733999999999964e+00,1.571928271237910790e+00,-1.942712379108257892e-04,1.571868965098544901e+00,-1.349650985449368790e-04,1.569699819823379805e+00,2.034180176620159486e-03
1.642500000000000071e-01,1.571757999999999988e+00,1.571757999999999988e+00,1.571950827668707751e+00,-1.928276687077623563e-04,1.571894212314100869e+00,-1.362123141008808602e-04,1.569718625288267999e+00,2.039374711731989365e-03
1.645000000000000073e-01,1.571782999999999930e+00,1.571782999999999930e+00,1.571973414788959689e+00,-1.904147889597584964e-04,1.571919499792839847e+00,-1.364997928399169780e-04,1.569737522019615028e+00,2.045477980384902139e-03
1.647500000000000075e-01,1.571806999999999954e+00,1.571806999999999954e+00,1.571996032581845171e+00,-1.890325818452165407e-04,1.571944827382806054e+00,-1.378273828060994077e-04,1.569756510337803279e+00,2.050489662196675056e-03
1.650000000000000078e-01,1.571831999999999896e+00,1.571831999999999896e+00,1.572018681030516785e+00,-1.866810305168886686e-04,1.571970194930594644e+00,-1.381949305947482998e-04,1.569775590563997625e+00,2.056409436002271107e-03
1.652500000000000080e-01,1.571855999999999920e+00,1.571855999999999920e+00,1.572041360118101583e+00,-1.853601181016628630e-04,1.571995602281344384e+00,-1.396022813444641741e-04,1.569794763020148975e+00,2.061236979850944451e-03
1.655000000000000082e-01,1.571881000000000084e+00,1.571881000000000084e+00,1.572064069827700861e+00,-1.830698277007769548e-04,1.572021049278733873e+00,-1.400492787337892509e-04,1.569814028028994501e+00,2.066971971005582276e-03
1.657500000000000084e-01,1.571905000000000108e+00,1.571905000000000108e+00,1.572086810142390378e+00,-1.818101423902707126e-04,1.572046535764974218e+00,-1.415357649741100232e-04,1.569833385914059631e+00,2.071614085940476357e-03
1.660000000000000087e-01,1.571930000000000049e+00,1.571930000000000049e+00,1.572109581045220139e+00,-1.795810452200896634e-04,1.572072061580805258e+00,-1.420615808052083651e-04,1.569852836999660051e+00,2.077163000339998788e-03
1.662500000000000089e-01,1.571954999999999991e+00,1.571954999999999991e+00,1.572132382519214389e+00,-1.773825192143974050e-04,1.572097626565488460e+00,-1.426265654884684153e-04,1.569872381610904144e+00,2.082618389095847178e-03
1.665000000000000091e-01,1.571979999999999933e+00,1.571979999999999933e+00,1.572155214547371838e+00,-1.752145473719046720e-04,1.572123230556801809e+00,-1.432305568018765740e-04,1.569892020073692995e+00,2.087979926306937628e-03
1.667500000000000093e-01,1.572003999999999957e+00,1.572003999999999957e+00,1.572178077112665218e+00,-1.740771126652607137e-04,1.572148873391034707e+00,-1.448733910347499432e-04,1.569911752714723718e+00,2.092247285276238600e-03
1.670000000000000095e-01,1.572028999999999899e+00,1.572028999999999899e+00,1.572200970198041947e+00,-1.719701980420484944e-04,1.572174554902981969e+00,-1.455549029820701890e-04,1.569931579861491011e+00,2.097420138508887533e-03
1.672500000000000098e-01,1.572054000000000062e+00,1.572054000000000062e+00,1.572223893786423465e+00,-1.698937864234029149e-04,1.572200274925937613e+00,-1.462749259375506483e-04,1.569951501842287600e+00,2.102498157712462401e-03
1.675000000000000100e-01,1.572079000000000004e+00,1.572079000000000004e+00,1.572246847860705898e+00,-1.678478607058941918e-04,1.572226033291690195e+00,-1.470332916901906373e-04,1.569971518986208014e+00,2.107481013791989710e-03
1.677500000000000102e-01,1.572103999999999946e+00,1.572103999999999946e+00,1.572269832403759171e+00,-1.658324037592251443e-04,1.572251829830517034e+00,-1.478298305170877569e-04,1.569991631623149475e+00,2.112368376850470852e-03
1.680000000000000104e-01,1.572129000000000110e+00,1.572129000000000110e+00,1.572292847398428117e+00,-1.638473984280075513e-04,1.572277664371177552e+00,-1.486643711774426890e-04,1.570011840083813004e+00,2.117159916187105750e-03
1.682500000000000107e-01,1.572154999999999969e+00,1.572154999999999969e+00,1.572315892827531147e+00,-1.608928275311782841e-04,1.572303536740909058e+00,-1.485367409090887492e-04,1.570032144699706533e+00,2.122855300293435832e-03
1.685000000000000109e-01,1.572179999999999911e+00,1.572179999999999911e+00,1.572338968673861581e+00,-1.589686738616702399e-04,1.572329446765420080e+00,-1.494467654201692142e-04,1.570052545803145350e+00,2.127454196854561275e-03
1.687500000000000111e-01,1.572205000000000075e+00,1.572205000000000075e+00,1.572362074920186981e+00,-1.570749201869059419e-04,1.572355394268884599e+00,-1.503942688845238962e-04,1.570073043727256090e+00,2.131956272743984471e-03
1.690000000000000113e-01,1.572230000000000016e+00,1.572230000000000016e+00,1.572385211549249151e+00,-1.552115492491346060e-04,1.572381379073937602e+00,-1.513790739375853178e-04,1.570093638805975411e+00,2.136361194024605226e-03
1.692500000000000115e-01,1.572256000000000098e+00,1.572256000000000098e+00,1.572408378543763918e+00,-1.523785437638203177e-04,1.572407401001667537e+00,-1.514010016674394166e-04,1.570114331374054650e+00,2.141668625945447602e-03
1.695000000000000118e-01,1.572281000000000040e+00,1.572281000000000040e+00,1.572431575886421795e+00,-1.505758864217554560e-04,1.572433459871612538e+00,-1.524598716124980768e-04,1.570135121767060049e+00,2.145878232939990582e-03
1.697500000000000120e-01,1.572306999999999899e+00,1.572306999999999899e+00,1.572454803559887537e+00,-1.478035598876381584e-04,1.572459555501753092e+00,-1.525555017531932123e-04,1.570156010321375639e+00,2.150989678624259938e-03
1.700000000000000122e-01,1.572332000000000063e+00,1.572332000000000063e+00,1.572478061546800143e+00,-1.460615468000803219e-04,1.572485687708507385e+00,-1.536877085073218296e-04,1.570176997374204353e+00,2.155002625795710003e-03
1.702500000000000124e-01,1.572357999999999922e+00,1.572357999999999922e+00,1.572501349829773298e+00,-1.433498297733759586e-04,1.572511856306725075e+00,-1.538563067251530470e-04,1.570198083263569577e+00,2.159916736430345097e-03
1.705000000000000127e-01,1.572384000000000004e+00,1.572384000000000004e+00,1.572524668391394043e+00,-1.406683913940387498e-04,1.572538061109681307e+00,-1.540611096813027103e-04,1.570219268328318707e+00,2.164731671681296987e-03
1.707500000000000129e-01,1.572408999999999946e+00,1.572408999999999946e+00,1.572548017214224769e+00,-1.390172142248236042e-04,1.572564301929072261e+00,-1.553019290723156587e-04,1.570240552908123144e+00,2.168447091876801736e-03
1.710000000000000131e-01,1.572435000000000027e+00,1.572435000000000027e+00,1.572571396280801670e+00,-1.363962808016427886e-04,1.572590578575007392e+00,-1.555785750073646057e-04,1.570261937343480740e+00,2.173062656519286762e-03
1.712500000000000133e-01,1.572461000000000109e+00,1.572461000000000109e+00,1.572594805573635401e+00,-1.338055736352927738e-04,1.572616890856005645e+00,-1.558908560055360937e-04,1.570283421975719129e+00,2.177578024280979463e-03
1.715000000000000135e-01,1.572486999999999968e+00,1.572486999999999968e+00,1.572618245075210863e+00,-1.312450752108951235e-04,1.572643238578988356e+00,-1.562385789883879994e-04,1.570305007146994170e+00,2.181992853005798594e-03
1.717500000000000138e-01,1.572513000000000050e+00,1.572513000000000050e+00,1.572641714767987420e+00,-1.287147679873701378e-04,1.572669621549273700e+00,-1.566215492736500181e-04,1.570326693200296386e+00,2.186306799703663373e-03
1.719999999999999862e-01,1.572538999999999909e+00,1.572538999999999909e+00,1.572665214634398456e+00,-1.262146343985470764e-04,1.572696039570571802e+00,-1.570395705718929946e-04,1.570348480479448749e+00,2.190519520551159616e-03
1.722499999999999865e-01,1.572564999999999991e+00,1.572564999999999991e+00,1.572688744656851823e+00,-1.237446568518318912e-04,1.572722492444977860e+00,-1.574924449778691837e-04,1.570370369329111782e+00,2.194630670888209067e-03
