x_mm,wrapped_rad,unwrapped_rad,quadratic_fit_rad,quadratic_residual_rad,quartic_fit_rad,quartic_residual_rad
-2.620000000000000107e-02,1.979395000000000016e+00,1.454576561435917270e+01,1.454878563275865844e+01,-3.020018399485735472e-03,1.454577060140296929e+01,-4.987043796589318845e-06
-2.614999999999999963e-02,1.995819000000000010e+00,1.456218961435917336e+01,1.456519506735759606e+01,-3.005452998422697419e-03,1.456219436420620639e+01,-4.749847033025389464e-06
-2.610000000000000167e-02,2.012211000000000194e+00,1.457858161435917310e+01,1.458157315630497131e+01,-2.991541945798203983e-03,1.457858683924430743e+01,-5.224885134325063518e-06
-2.605000000000000024e-02,2.028572000000000042e+00,1.459494261435917295e+01,1.459791989960078240e+01,-2.977285241609450850e-03,1.459494802602838348e+01,-5.411669210531044882e-06
-2.599999999999999881e-02,2.044901999999999997e+00,1.461127261435917291e+01,1.461423529724503290e+01,-2.962682885859990733e-03,1.461127792407047821e+01,-5.309711305301334505e-06
-2.595000000000000084e-02,2.061201000000000061e+00,1.462757161435917297e+01,1.463051934923771746e+01,-2.947734878544494563e-03,1.462757653288356963e+01,-4.918524396657630859e-06
-2.589999999999999941e-02,2.077468000000000092e+00,1.464383861435917211e+01,1.464677205557883966e+01,-2.933441219667543010e-03,1.464384385198158256e+01,-5.237622410447784205e-06
-2.585000000000000145e-02,2.093703999999999787e+00,1.466007461435917136e+01,1.466299341626839770e+01,-2.918801909226331759e-03,1.466007988087935843e+01,-5.266520187063861158e-06
-2.580000000000000002e-02,2.109909000000000034e+00,1.467627961435917250e+01,1.467918343130639336e+01,-2.903816947220860811e-03,1.467628461909269610e+01,-5.004733523605864320e-06
-2.574999999999999858e-02,2.126081999999999805e+00,1.469245261435917271e+01,1.469534210069282665e+01,-2.889486333653934480e-03,1.469245806613831462e+01,-5.451779141907309167e-06
-2.570000000000000062e-02,2.142224999999999824e+00,1.470859561435917229e+01,1.471146942442769401e+01,-2.873810068521720495e-03,1.470860022153387092e+01,-4.607174698634253218e-06
-2.564999999999999919e-02,2.158335000000000115e+00,1.472470561435917347e+01,1.472756540251099899e+01,-2.859788151825526370e-03,1.472471108479796342e+01,-5.470438789956233450e-06
-2.560000000000000123e-02,2.174415000000000209e+00,1.474078561435917223e+01,1.474363003494273983e+01,-2.844420583567597305e-03,1.474079065545012135e+01,-5.041090949120530240e-06
-2.554999999999999979e-02,2.190462999999999827e+00,1.475683361435917185e+01,1.475966332172291828e+01,-2.829707363746436499e-03,1.475683893301081184e+01,-5.318651639996119229e-06
-2.549999999999999836e-02,2.206479999999999997e+00,1.477285061435917157e+01,1.477566526285153437e+01,-2.814648492362792354e-03,1.477285591700143996e+01,-5.302642268389945457e-06
-2.545000000000000040e-02,2.222465999999999831e+00,1.478883661435917318e+01,1.479163585832858629e+01,-2.799243969413112154e-03,1.478884160694433803e+01,-4.992585164842466838e-06
-2.539999999999999897e-02,2.238420000000000076e+00,1.480479061435917210e+01,1.480757510815407585e+01,-2.784493794903752928e-03,1.480479600236278159e+01,-5.388003609496649915e-06
-2.535000000000000100e-02,2.254342999999999986e+00,1.482071361435917289e+01,1.482348301232799948e+01,-2.769397968826581291e-03,1.482071910278098059e+01,-5.488421807697818622e-06
-2.529999999999999957e-02,2.270235000000000003e+00,1.483660561435917202e+01,1.483935957085036073e+01,-2.753956491188702671e-03,1.483661090772407931e+01,-5.293364907288378163e-06
-2.525000000000000161e-02,2.286096000000000128e+00,1.485246661435917304e+01,1.485520478372115782e+01,-2.738169361984787997e-03,1.485247141671815996e+01,-4.802358986921717587e-06
-2.520000000000000018e-02,2.301925000000000221e+00,1.486829561435917313e+01,1.487101865094039432e+01,-2.723036581221194297e-03,1.486830062929023555e+01,-5.014931062419236696e-06
-2.514999999999999875e-02,2.317722999999999978e+00,1.488409361435917333e+01,1.488680117250806489e+01,-2.707558148891564542e-03,1.488409854496826235e+01,-4.930609089015547397e-06
-2.510000000000000078e-02,2.333489000000000146e+00,1.489985961435917261e+01,1.490255234842417309e+01,-2.692734065000479404e-03,1.489986516328112209e+01,-5.548921949483087701e-06
-2.504999999999999935e-02,2.349225000000000119e+00,1.491559561435917303e+01,1.491827217868871891e+01,-2.676564329545882970e-03,1.491560048375864334e+01,-4.869399470308621858e-06
-2.500000000000000139e-02,2.364929000000000059e+00,1.493129961435917252e+01,1.493396066330169880e+01,-2.661048942526278438e-03,1.493130450593158187e+01,-4.891572409349009831e-06
-2.494999999999999996e-02,2.380602000000000107e+00,1.494697261435917213e+01,1.494961780226311809e+01,-2.645187903945966923e-03,1.494697722933163320e+01,-4.614972461070010468e-06
-2.489999999999999852e-02,2.396243000000000123e+00,1.496261361435917259e+01,1.496524359557297323e+01,-2.629981213800647311e-03,1.496261865349142717e+01,-5.039132254580636072e-06
-2.485000000000000056e-02,2.411852999999999803e+00,1.497822361435917315e+01,1.498083804323126422e+01,-2.614428872091068001e-03,1.497822877794452978e+01,-5.163585356626754219e-06
-2.479999999999999913e-02,2.427432000000000034e+00,1.499380261435917205e+01,1.499640114523799284e+01,-2.598530878820781709e-03,1.499380760222544318e+01,-4.987866271122243234e-06
-2.475000000000000117e-02,2.442978999999999790e+00,1.500934961435917181e+01,1.501193290159315552e+01,-2.583287233983710962e-03,1.500935512586960385e+01,-5.511510432043564833e-06
-2.469999999999999973e-02,2.458495999999999793e+00,1.502486661435917270e+01,1.502743331229675761e+01,-2.566697937584905276e-03,1.502487134841338623e+01,-4.734054213528793298e-06
-2.464999999999999830e-02,2.473981000000000208e+00,1.504035161435917267e+01,1.504290237734879554e+01,-2.550762989622867849e-03,1.504035626939409909e+01,-4.655034926415169139e-06
-2.460000000000000034e-02,2.489434000000000147e+00,1.505580461435917172e+01,1.505834009674927110e+01,-2.535482390099375039e-03,1.505580988834998379e+01,-5.273990812071360779e-06
-2.454999999999999891e-02,2.504856000000000193e+00,1.507122661435917266e+01,1.507374647049818250e+01,-2.519856139009846174e-03,1.507123220482022141e+01,-5.590461048754491458e-06
-2.450000000000000094e-02,2.520246999999999904e+00,1.508661761435917192e+01,1.508912149859552798e+01,-2.503884236356057613e-03,1.508662321834492914e+01,-5.603985757218765684e-06
-2.444999999999999951e-02,2.535607000000000166e+00,1.510197761435917307e+01,1.510446518104131464e+01,-2.487566682141562069e-03,1.510198292846515855e+01,-5.314105985476658134e-06
-2.440000000000000155e-02,2.550936000000000092e+00,1.511730661435917256e+01,1.511977751783553536e+01,-2.470903476362806828e-03,1.511731133472289379e+01,-4.720363721233411525e-06
-2.435000000000000012e-02,2.566232999999999986e+00,1.513260361435917289e+01,1.513505850897819371e+01,-2.454894619020819846e-03,1.513260843666106048e+01,-4.822301887585922486e-06
-2.429999999999999868e-02,2.581497999999999848e+00,1.514786861435917231e+01,1.515030815446928791e+01,-2.439540110115601124e-03,1.514787423382351683e+01,-5.619464344519542465e-06
-2.425000000000000072e-02,2.596732999999999958e+00,1.516310361435917287e+01,1.516552645430881796e+01,-2.422839949645094748e-03,1.516310872575505364e+01,-5.111395880774693978e-06
-2.419999999999999929e-02,2.611936000000000035e+00,1.517830661435917250e+01,1.518071340849678563e+01,-2.406794137613132989e-03,1.517831191200140495e+01,-5.297642232449106814e-06
-2.415000000000000133e-02,2.627108000000000221e+00,1.519347861435917224e+01,1.519586901703318915e+01,-2.390402674016911533e-03,1.519348379210923383e+01,-5.177750061591268604e-06
-2.409999999999999989e-02,2.642249000000000070e+00,1.520861961435917209e+01,1.521099327991803207e+01,-2.373665558859983093e-03,1.520862436562614128e+01,-4.751266969194034573e-06
-2.404999999999999846e-02,2.657357999999999887e+00,1.522372861435917279e+01,1.522608619715130907e+01,-2.357582792136270200e-03,1.522373363210066444e+01,-5.017741491641913854e-06
-2.400000000000000050e-02,2.672435999999999812e+00,1.523880661435917183e+01,1.524114776873302368e+01,-2.341154373851850323e-03,1.523881159108227479e+01,-4.976723102956270850e-06
-2.394999999999999907e-02,2.687482000000000149e+00,1.525385261435917172e+01,1.525617799466317415e+01,-2.325380304002422349e-03,1.525385824212138353e+01,-5.627762211801723424e-06
-2.390000000000000110e-02,2.702497999999999845e+00,1.526886861435917275e+01,1.527117687494176046e+01,-2.308260582587706722e-03,1.526887358476933088e+01,-4.970410158122717803e-06
-2.384999999999999967e-02,2.717481999999999953e+00,1.528385261435917286e+01,1.528614440956878617e+01,-2.291795209613312068e-03,1.528385761857839853e+01,-5.004219225668293802e-06
-2.380000000000000171e-02,2.732435000000000169e+00,1.529880561435917308e+01,1.530108059854424596e+01,-2.274984185072881360e-03,1.529881034310179899e+01,-4.728742625914605924e-06
-2.375000000000000028e-02,2.747355999999999909e+00,1.531372661435917237e+01,1.531598544186814337e+01,-2.258827508970995268e-03,1.531373175789368624e+01,-5.143534513862846325e-06
-2.369999999999999885e-02,2.762246000000000201e+00,1.532861661435917355e+01,1.533085893954047840e+01,-2.242325181304849480e-03,1.532862186250914505e+01,-5.248149971492921395e-06
-2.365000000000000088e-02,2.777105000000000157e+00,1.534347561435917306e+01,1.534570109156124929e+01,-2.225477202076220351e-03,1.534348065650419812e+01,-5.042145025058175634e-06
-2.359999999999999945e-02,2.791932000000000080e+00,1.535830261435917166e+01,1.536051189793045602e+01,-2.209283571284359482e-03,1.535830813943580253e+01,-5.525076630874536932e-06
-2.355000000000000149e-02,2.806728999999999807e+00,1.537309961435917316e+01,1.537529135864810037e+01,-2.191744288927210960e-03,1.537310431086185325e+01,-4.696502680090475224e-06
-2.350000000000000006e-02,2.821492999999999807e+00,1.538786361435917271e+01,1.539003947371418057e+01,-2.175859355007858653e-03,1.538786917034117963e+01,-5.555982006910653581e-06
-2.344999999999999862e-02,2.836227000000000054e+00,1.540259761435917341e+01,1.540475624312869840e+01,-2.158628769524995050e-03,1.540260271743354359e+01,-5.103074370182980601e-06
-2.340000000000000066e-02,2.850928999999999824e+00,1.541729961435917318e+01,1.541944166689165208e+01,-2.142052532478899707e-03,1.541730495169964676e+01,-5.337340473587914857e-06
-2.334999999999999923e-02,2.865600000000000147e+00,1.543197061435917306e+01,1.543409574500304338e+01,-2.125130643870321023e-03,1.543197587270112692e+01,-5.258341953862100127e-06
-2.330000000000000127e-02,2.880240000000000133e+00,1.544661061435917304e+01,1.544871847746286875e+01,-2.107863103695706286e-03,1.544661548000055618e+01,-4.865641383133834097e-06
-2.324999999999999983e-02,2.894848000000000088e+00,1.546121861435917211e+01,1.546330986427113352e+01,-2.091249911961412522e-03,1.546122377316144103e+01,-5.158802268923068368e-06
-2.319999999999999840e-02,2.909425000000000150e+00,1.547579561435917306e+01,1.547786990542783414e+01,-2.074291068661082704e-03,1.547580075174822412e+01,-5.137389051057539291e-06
-2.315000000000000044e-02,2.923970999999999876e+00,1.549034161435917234e+01,1.549239860093297239e+01,-2.056986573800045903e-03,1.549034641532628598e+01,-4.800967113638421324e-06
-2.309999999999999901e-02,2.938485000000000014e+00,1.550485561435917248e+01,1.550689595078654470e+01,-2.040336427372224648e-03,1.550486076346194153e+01,-5.149102769053115480e-06
-2.305000000000000104e-02,2.952967999999999815e+00,1.551933861435917272e+01,1.552136195498855464e+01,-2.023340629381920053e-03,1.551934379572243650e+01,-5.181363263773164363e-06
-2.299999999999999961e-02,2.967420000000000169e+00,1.553379061435917308e+01,1.553579661353900221e+01,-2.005999179829132117e-03,1.553379551167596162e+01,-4.897316788543548682e-06
-2.295000000000000165e-02,2.981840000000000046e+00,1.554821061435917251e+01,1.555019992643788562e+01,-1.989312078713112442e-03,1.554821591089163846e+01,-5.296532465948189383e-06
-2.290000000000000022e-02,2.996229000000000031e+00,1.556259961435917205e+01,1.556457189368520666e+01,-1.972279326034609426e-03,1.556260499293952293e+01,-5.378580350878792160e-06
-2.284999999999999878e-02,3.010587000000000124e+00,1.557695761435917348e+01,1.557891251528096355e+01,-1.954900921790070356e-03,1.557696275739060709e+01,-5.143031433618716619e-06
-2.280000000000000082e-02,3.024913999999999881e+00,1.559128461435917146e+01,1.559322179122515806e+01,-1.937176865986600660e-03,1.559128920381682093e+01,-4.589457649473160927e-06
-2.274999999999999939e-02,3.039209000000000049e+00,1.560557961435917207e+01,1.560749972151778842e+01,-1.920107158616346510e-03,1.560558433179102877e+01,-4.717431856704479287e-06
-2.270000000000000143e-02,3.053472000000000186e+00,1.561984261435917176e+01,1.562174630615885462e+01,-1.903691799682860619e-03,1.561984814088702755e+01,-5.526527855792551236e-06
-2.264999999999999999e-02,3.067705000000000126e+00,1.563407561435917259e+01,1.563596154514835845e+01,-1.885930789185863432e-03,1.563408063067955922e+01,-5.016320386630468420e-06
-2.259999999999999856e-02,3.081906000000000034e+00,1.564827661435917250e+01,1.565014543848629813e+01,-1.868824127125634504e-03,1.564828180074429120e+01,-5.186385118705061359e-06
-2.255000000000000060e-02,3.096076000000000050e+00,1.566244661435917251e+01,1.566429798617267544e+01,-1.851371813502922237e-03,1.566245165065782885e+01,-5.036298656335702617e-06
-2.249999999999999917e-02,3.110215000000000174e+00,1.567658561435917264e+01,1.567841918820748859e+01,-1.833573848315950272e-03,1.567659017999771898e+01,-4.565638546338846027e-06
-2.245000000000000120e-02,3.124321999999999822e+00,1.569069261435917184e+01,1.569250904459073759e+01,-1.816430231565746567e-03,1.569069738834243743e+01,-4.773983265593528813e-06
-2.239999999999999977e-02,3.138398000000000021e+00,1.570476861435917293e+01,1.570656755532242599e+01,-1.798940963253059522e-03,1.570477327527139977e+01,-4.660912226839286632e-06
-2.234999999999999834e-02,-3.130742999999999832e+00,1.571881292153875975e+01,1.572059472040254846e+01,-1.781798863788708331e-03,1.571881784036495411e+01,-4.918826194355574444e-06
-2.230000000000000038e-02,-3.116730000000000000e+00,1.573282592153875825e+01,1.573459053983110856e+01,-1.764618292350306206e-03,1.573283108320438828e+01,-5.161665630026845974e-06
-2.224999999999999895e-02,-3.102748000000000062e+00,1.574680792153875863e+01,1.574855501360810450e+01,-1.747092069345868026e-03,1.574681300337191914e+01,-5.081833160502924329e-06
-2.220000000000000098e-02,-3.088797000000000015e+00,1.576075892153875913e+01,1.576248814173353807e+01,-1.729220194778946507e-03,1.576076360045070679e+01,-4.678911947664232684e-06
-2.214999999999999955e-02,-3.074878000000000000e+00,1.577467792153875870e+01,1.577638992420740927e+01,-1.712002668650569603e-03,1.577468287402484393e+01,-4.952486085230134449e-06
-2.210000000000000159e-02,-3.060989999999999878e+00,1.578856592153875837e+01,1.579026036102971453e+01,-1.694439490956156646e-03,1.578857082367935760e+01,-4.902140599227777784e-06
-2.205000000000000016e-02,-3.047133000000000091e+00,1.580242292153875816e+01,1.580409945220045742e+01,-1.676530661699260349e-03,1.580242744900021279e+01,-4.527461454628678439e-06
-2.199999999999999872e-02,-3.033307999999999893e+00,1.581624792153875880e+01,1.581790719771963794e+01,-1.659276180879132312e-03,1.581625274957430705e+01,-4.828035548243292396e-06
-2.195000000000000076e-02,-3.019514000000000031e+00,1.583004192153875778e+01,1.583168359758725430e+01,-1.641676048496520934e-03,1.583004672498947585e+01,-4.803450718071644587e-06
-2.189999999999999933e-02,-3.005751000000000062e+00,1.584380492153875863e+01,1.584542865180330828e+01,-1.623730264549649860e-03,1.584380937483449081e+01,-4.453295732176343336e-06
-2.185000000000000137e-02,-2.992020000000000124e+00,1.585753592153875857e+01,1.585914236036779812e+01,-1.606438829039547045e-03,1.585754069869905791e+01,-4.777160299340721394e-06
-2.179999999999999993e-02,-2.978320000000000078e+00,1.587123592153875862e+01,1.587282472328072380e+01,-1.588801741965184533e-03,1.587124069617382105e+01,-4.774635062432253108e-06
-2.174999999999999850e-02,-2.964650999999999925e+00,1.588490492153875877e+01,1.588647574054208711e+01,-1.570819003328338681e-03,1.588490936685035670e+01,-4.445311597933709891e-06
-2.170000000000000054e-02,-2.951013999999999804e+00,1.589854192153875800e+01,1.590009541215188626e+01,-1.553490613128261089e-03,1.589854671032117750e+01,-4.788782419495873910e-06
-2.164999999999999911e-02,-2.937408000000000019e+00,1.591214792153875912e+01,1.591368373811012304e+01,-1.535816571363923799e-03,1.591215272617973575e+01,-4.804640976630025762e-06
-2.160000000000000114e-02,-2.923833000000000126e+00,1.592572292153875857e+01,1.592724071841679567e+01,-1.517796878037103170e-03,1.592572741402041103e+01,-4.492481652462743114e-06
-2.154999999999999971e-02,-2.910289999999999822e+00,1.593926592153875887e+01,1.594076635307190593e+01,-1.500431533147050800e-03,1.593927077343852972e+01,-4.851899770841328063e-06
